Training Progress: 	Epoch 1 [0/8883 (0.00%)]		Loss: 1.65029
Training Progress: 	Epoch 36 [640/8883 (7.19%)]		Loss: 0.67241
Training Progress: 	Epoch 36 [960/8883 (10.79%)]		Loss: 0.69541
Training Progress: 	Epoch 36 [1280/8883 (14.39%)]		Loss: 0.84390
Training Progress: 	Epoch 36 [1600/8883 (17.99%)]		Loss: 0.86122
Training Progress: 	Epoch 36 [1920/8883 (21.58%)]		Loss: 0.76850
Training Progress: 	Epoch 36 [2240/8883 (25.18%)]		Loss: 0.81659
Training Progress: 	Epoch 36 [2560/8883 (28.78%)]		Loss: 0.98581
Training Progress: 	Epoch 36 [2880/8883 (32.37%)]		Loss: 1.04782
Training Progress: 	Epoch 36 [3200/8883 (35.97%)]		Loss: 0.79337
Training Progress: 	Epoch 36 [3520/8883 (39.57%)]		Loss: 0.85495
Training Progress: 	Epoch 36 [3840/8883 (43.17%)]		Loss: 0.92272
Training Progress: 	Epoch 36 [4160/8883 (46.76%)]		Loss: 0.85872
Training Progress: 	Epoch 36 [4480/8883 (50.36%)]		Loss: 0.67357
Training Progress: 	Epoch 36 [4800/8883 (53.96%)]		Loss: 0.60641
Training Progress: 	Epoch 36 [5120/8883 (57.55%)]		Loss: 0.73490
Training Progress: 	Epoch 36 [5440/8883 (61.15%)]		Loss: 0.82050
Training Progress: 	Epoch 36 [5760/8883 (64.75%)]		Loss: 0.71780
Training Progress: 	Epoch 36 [6080/8883 (68.35%)]		Loss: 0.58540
Training Progress: 	Epoch 36 [6400/8883 (71.94%)]		Loss: 0.73590
Training Progress: 	Epoch 36 [6720/8883 (75.54%)]		Loss: 0.81787
Training Progress: 	Epoch 36 [7040/8883 (79.14%)]		Loss: 0.88225
Training Progress: 	Epoch 36 [7360/8883 (82.73%)]		Loss: 0.69614
Training Progress: 	Epoch 36 [7680/8883 (86.33%)]		Loss: 0.59406
Training Progress: 	Epoch 36 [8000/8883 (89.93%)]		Loss: 0.59157
Training Progress: 	Epoch 36 [8320/8883 (93.53%)]		Loss: 1.11537
Training Progress: 	Epoch 36 [8640/8883 (97.12%)]		Loss: 0.81279
	Train loss: 0.02023, Accuracy: 6308/8883 (71.00%)
	Validation loss: 0.00040, Accuracy: 1242/1692 (73.00%)
	Test loss: 0.00126, Accuracy: 497/1772 (28.00%)

Training Progress: 	Epoch 37 [0/8883 (0.00%)]		Loss: 0.71467
Training Progress: 	Epoch 37 [320/8883 (3.60%)]		Loss: 0.74964
Training Progress: 	Epoch 37 [640/8883 (7.19%)]		Loss: 0.72884
Training Progress: 	Epoch 37 [960/8883 (10.79%)]		Loss: 0.60432
Training Progress: 	Epoch 37 [1280/8883 (14.39%)]		Loss: 0.82418
Training Progress: 	Epoch 37 [1600/8883 (17.99%)]		Loss: 0.81254
Training Progress: 	Epoch 37 [1920/8883 (21.58%)]		Loss: 0.63303
Training Progress: 	Epoch 37 [2240/8883 (25.18%)]		Loss: 0.74347
Training Progress: 	Epoch 37 [2560/8883 (28.78%)]		Loss: 0.96732
Training Progress: 	Epoch 37 [2880/8883 (32.37%)]		Loss: 0.86573
Training Progress: 	Epoch 37 [3200/8883 (35.97%)]		Loss: 0.77342
Training Progress: 	Epoch 37 [3520/8883 (39.57%)]		Loss: 0.81363
Training Progress: 	Epoch 37 [3840/8883 (43.17%)]		Loss: 0.95940
Training Progress: 	Epoch 37 [4160/8883 (46.76%)]		Loss: 0.76536
Training Progress: 	Epoch 37 [4480/8883 (50.36%)]		Loss: 0.64671
Training Progress: 	Epoch 37 [4800/8883 (53.96%)]		Loss: 0.61087
Training Progress: 	Epoch 37 [5120/8883 (57.55%)]		Loss: 0.67255
Training Progress: 	Epoch 37 [5440/8883 (61.15%)]		Loss: 0.68751
Training Progress: 	Epoch 37 [5760/8883 (64.75%)]		Loss: 0.84526
Training Progress: 	Epoch 37 [6080/8883 (68.35%)]		Loss: 0.73895
Training Progress: 	Epoch 37 [6400/8883 (71.94%)]		Loss: 0.74683
Training Progress: 	Epoch 37 [6720/8883 (75.54%)]		Loss: 0.75412
Training Progress: 	Epoch 37 [7040/8883 (79.14%)]		Loss: 0.81476
Training Progress: 	Epoch 37 [7360/8883 (82.73%)]		Loss: 0.99320
Training Progress: 	Epoch 37 [7680/8883 (86.33%)]		Loss: 0.62632
Training Progress: 	Epoch 37 [8000/8883 (89.93%)]		Loss: 0.76100
Training Progress: 	Epoch 37 [8320/8883 (93.53%)]		Loss: 0.92850
Training Progress: 	Epoch 37 [8640/8883 (97.12%)]		Loss: 0.78863
	Train loss: 0.01985, Accuracy: 6321/8883 (71.00%)
	Validation loss: 0.00041, Accuracy: 1220/1692 (72.00%)
	Test loss: 0.00124, Accuracy: 520/1772 (29.00%)

Training Progress: 	Epoch 38 [0/8883 (0.00%)]		Loss: 0.70965
Training Progress: 	Epoch 38 [320/8883 (3.60%)]		Loss: 0.84779
Training Progress: 	Epoch 38 [640/8883 (7.19%)]		Loss: 0.87280
Training Progress: 	Epoch 38 [960/8883 (10.79%)]		Loss: 0.60477
Training Progress: 	Epoch 38 [1280/8883 (14.39%)]		Loss: 0.85285
Training Progress: 	Epoch 38 [1600/8883 (17.99%)]		Loss: 0.69034
Training Progress: 	Epoch 38 [1920/8883 (21.58%)]		Loss: 0.76455
Training Progress: 	Epoch 38 [2240/8883 (25.18%)]		Loss: 0.73281
Training Progress: 	Epoch 38 [2560/8883 (28.78%)]		Loss: 0.97724
Training Progress: 	Epoch 38 [2880/8883 (32.37%)]		Loss: 0.75551
Training Progress: 	Epoch 38 [3200/8883 (35.97%)]		Loss: 0.79182
Training Progress: 	Epoch 38 [3520/8883 (39.57%)]		Loss: 0.94623
Training Progress: 	Epoch 38 [3840/8883 (43.17%)]		Loss: 0.97676
Training Progress: 	Epoch 38 [4160/8883 (46.76%)]		Loss: 0.55539
Training Progress: 	Epoch 38 [4480/8883 (50.36%)]		Loss: 0.72728
Training Progress: 	Epoch 38 [4800/8883 (53.96%)]		Loss: 0.68704
Training Progress: 	Epoch 38 [5120/8883 (57.55%)]		Loss: 0.65799
Training Progress: 	Epoch 38 [5440/8883 (61.15%)]		Loss: 0.84851
Training Progress: 	Epoch 38 [5760/8883 (64.75%)]		Loss: 0.56556
Training Progress: 	Epoch 38 [6080/8883 (68.35%)]		Loss: 0.56089
Training Progress: 	Epoch 38 [6400/8883 (71.94%)]		Loss: 0.84173
Training Progress: 	Epoch 38 [6720/8883 (75.54%)]		Loss: 0.81697
Training Progress: 	Epoch 38 [7040/8883 (79.14%)]		Loss: 0.99258
Training Progress: 	Epoch 38 [7360/8883 (82.73%)]		Loss: 0.86498
Training Progress: 	Epoch 38 [7680/8883 (86.33%)]		Loss: 0.70790
Training Progress: 	Epoch 38 [8000/8883 (89.93%)]		Loss: 0.69426
Training Progress: 	Epoch 38 [8320/8883 (93.53%)]		Loss: 1.07307
Training Progress: 	Epoch 38 [8640/8883 (97.12%)]		Loss: 0.91162
	Train loss: 0.01929, Accuracy: 6409/8883 (72.00%)
	Validation loss: 0.00038, Accuracy: 1271/1692 (75.00%)
	Test loss: 0.00127, Accuracy: 529/1772 (29.00%)

Training Progress: 	Epoch 39 [0/8883 (0.00%)]		Loss: 0.78442
Training Progress: 	Epoch 39 [320/8883 (3.60%)]		Loss: 0.64980
Training Progress: 	Epoch 39 [640/8883 (7.19%)]		Loss: 0.73845
Training Progress: 	Epoch 39 [960/8883 (10.79%)]		Loss: 0.57182
Training Progress: 	Epoch 39 [1280/8883 (14.39%)]		Loss: 0.95065
Training Progress: 	Epoch 39 [1600/8883 (17.99%)]		Loss: 1.02742
Training Progress: 	Epoch 39 [1920/8883 (21.58%)]		Loss: 0.53708
Training Progress: 	Epoch 39 [2240/8883 (25.18%)]		Loss: 0.93570
Training Progress: 	Epoch 39 [2560/8883 (28.78%)]		Loss: 0.94638
Training Progress: 	Epoch 39 [2880/8883 (32.37%)]		Loss: 1.00606
Training Progress: 	Epoch 39 [3200/8883 (35.97%)]		Loss: 0.62423
Training Progress: 	Epoch 39 [3520/8883 (39.57%)]		Loss: 0.80812
Training Progress: 	Epoch 39 [3840/8883 (43.17%)]		Loss: 1.06795
Training Progress: 	Epoch 39 [4160/8883 (46.76%)]		Loss: 0.59143
Training Progress: 	Epoch 39 [4480/8883 (50.36%)]		Loss: 0.58420
Training Progress: 	Epoch 39 [4800/8883 (53.96%)]		Loss: 0.57998
Training Progress: 	Epoch 39 [5120/8883 (57.55%)]		Loss: 0.89679
Training Progress: 	Epoch 39 [5440/8883 (61.15%)]		Loss: 0.60571
Training Progress: 	Epoch 39 [5760/8883 (64.75%)]		Loss: 0.57046
Training Progress: 	Epoch 39 [6080/8883 (68.35%)]		Loss: 0.74816
Training Progress: 	Epoch 39 [6400/8883 (71.94%)]		Loss: 0.79111
Training Progress: 	Epoch 39 [6720/8883 (75.54%)]		Loss: 0.62503
Training Progress: 	Epoch 39 [7040/8883 (79.14%)]		Loss: 0.79501
Training Progress: 	Epoch 39 [7360/8883 (82.73%)]		Loss: 0.72197
Training Progress: 	Epoch 39 [7680/8883 (86.33%)]		Loss: 0.59390
Training Progress: 	Epoch 39 [8000/8883 (89.93%)]		Loss: 0.62334
Training Progress: 	Epoch 39 [8320/8883 (93.53%)]		Loss: 0.73562
Training Progress: 	Epoch 39 [8640/8883 (97.12%)]		Loss: 0.74587
	Train loss: 0.01881, Accuracy: 6419/8883 (72.00%)
	Validation loss: 0.00039, Accuracy: 1260/1692 (74.00%)
	Test loss: 0.00133, Accuracy: 492/1772 (27.00%)

Training Progress: 	Epoch 40 [0/8883 (0.00%)]		Loss: 0.66970
Training Progress: 	Epoch 40 [320/8883 (3.60%)]		Loss: 0.84125
Training Progress: 	Epoch 40 [640/8883 (7.19%)]		Loss: 0.66230
Training Progress: 	Epoch 40 [960/8883 (10.79%)]		Loss: 0.71447
Training Progress: 	Epoch 40 [1280/8883 (14.39%)]		Loss: 0.95487
Training Progress: 	Epoch 40 [1600/8883 (17.99%)]		Loss: 0.79881
Training Progress: 	Epoch 40 [1920/8883 (21.58%)]		Loss: 0.49841
Training Progress: 	Epoch 40 [2240/8883 (25.18%)]		Loss: 0.79227
Training Progress: 	Epoch 40 [2560/8883 (28.78%)]		Loss: 0.78649
Training Progress: 	Epoch 40 [2880/8883 (32.37%)]		Loss: 0.77065
Training Progress: 	Epoch 40 [3200/8883 (35.97%)]		Loss: 0.94152
Training Progress: 	Epoch 40 [3520/8883 (39.57%)]		Loss: 0.71246
Training Progress: 	Epoch 40 [3840/8883 (43.17%)]		Loss: 0.98966
Training Progress: 	Epoch 40 [4160/8883 (46.76%)]		Loss: 0.53265
Training Progress: 	Epoch 40 [4480/8883 (50.36%)]		Loss: 0.65062
Training Progress: 	Epoch 40 [4800/8883 (53.96%)]		Loss: 0.42361
Training Progress: 	Epoch 40 [5120/8883 (57.55%)]		Loss: 0.68082
Training Progress: 	Epoch 40 [5440/8883 (61.15%)]		Loss: 0.69580
Training Progress: 	Epoch 40 [5760/8883 (64.75%)]		Loss: 0.58140
Training Progress: 	Epoch 40 [6080/8883 (68.35%)]		Loss: 0.82260
Training Progress: 	Epoch 40 [6400/8883 (71.94%)]		Loss: 0.50605
Training Progress: 	Epoch 40 [6720/8883 (75.54%)]		Loss: 0.76232
Training Progress: 	Epoch 40 [7040/8883 (79.14%)]		Loss: 0.78942
Training Progress: 	Epoch 40 [7360/8883 (82.73%)]		Loss: 0.64939
Training Progress: 	Epoch 40 [7680/8883 (86.33%)]		Loss: 0.76245
Training Progress: 	Epoch 40 [8000/8883 (89.93%)]		Loss: 0.60384
Training Progress: 	Epoch 40 [8320/8883 (93.53%)]		Loss: 0.88222
Training Progress: 	Epoch 40 [8640/8883 (97.12%)]		Loss: 0.82116
	Train loss: 0.01851, Accuracy: 6470/8883 (72.00%)
	Validation loss: 0.00038, Accuracy: 1272/1692 (75.00%)
	Test loss: 0.00133, Accuracy: 530/1772 (29.00%)

Training Progress: 	Epoch 41 [0/8883 (0.00%)]		Loss: 0.69145
Training Progress: 	Epoch 41 [320/8883 (3.60%)]		Loss: 0.81290
Training Progress: 	Epoch 41 [640/8883 (7.19%)]		Loss: 0.71119
Training Progress: 	Epoch 41 [960/8883 (10.79%)]		Loss: 0.78818
Training Progress: 	Epoch 41 [1280/8883 (14.39%)]		Loss: 0.88391
Training Progress: 	Epoch 41 [1600/8883 (17.99%)]		Loss: 0.67554
Training Progress: 	Epoch 41 [1920/8883 (21.58%)]		Loss: 0.70711
Training Progress: 	Epoch 41 [2240/8883 (25.18%)]		Loss: 0.61631
Training Progress: 	Epoch 41 [2560/8883 (28.78%)]		Loss: 0.91342
Training Progress: 	Epoch 41 [2880/8883 (32.37%)]		Loss: 0.68822
Training Progress: 	Epoch 41 [3200/8883 (35.97%)]		Loss: 0.76518
Training Progress: 	Epoch 41 [3520/8883 (39.57%)]		Loss: 0.90067
Training Progress: 	Epoch 41 [3840/8883 (43.17%)]		Loss: 0.79965
Training Progress: 	Epoch 41 [4160/8883 (46.76%)]		Loss: 0.56291
Training Progress: 	Epoch 41 [4480/8883 (50.36%)]		Loss: 0.66392
Training Progress: 	Epoch 41 [4800/8883 (53.96%)]		Loss: 0.45525
Training Progress: 	Epoch 41 [5120/8883 (57.55%)]		Loss: 0.70633
Training Progress: 	Epoch 41 [5440/8883 (61.15%)]		Loss: 0.60287
Training Progress: 	Epoch 41 [5760/8883 (64.75%)]		Loss: 0.62104
Training Progress: 	Epoch 41 [6080/8883 (68.35%)]		Loss: 0.68783
Training Progress: 	Epoch 41 [6400/8883 (71.94%)]		Loss: 0.52849
Training Progress: 	Epoch 41 [6720/8883 (75.54%)]		Loss: 0.64371
Training Progress: 	Epoch 41 [7040/8883 (79.14%)]		Loss: 0.79388
Training Progress: 	Epoch 41 [7360/8883 (82.73%)]		Loss: 0.70771
Training Progress: 	Epoch 41 [7680/8883 (86.33%)]		Loss: 0.65683
Training Progress: 	Epoch 41 [8000/8883 (89.93%)]		Loss: 0.52328
Training Progress: 	Epoch 41 [8320/8883 (93.53%)]		Loss: 0.98283
Training Progress: 	Epoch 41 [8640/8883 (97.12%)]		Loss: 0.71015
	Train loss: 0.01760, Accuracy: 6588/8883 (74.00%)
	Validation loss: 0.00034, Accuracy: 1335/1692 (78.00%)
	Test loss: 0.00134, Accuracy: 531/1772 (29.00%)

Training Progress: 	Epoch 42 [0/8883 (0.00%)]		Loss: 0.65105
Training Progress: 	Epoch 42 [320/8883 (3.60%)]		Loss: 0.57415
Training Progress: 	Epoch 42 [640/8883 (7.19%)]		Loss: 0.54648
Training Progress: 	Epoch 42 [960/8883 (10.79%)]		Loss: 0.67530
Training Progress: 	Epoch 42 [1280/8883 (14.39%)]		Loss: 0.80411
Training Progress: 	Epoch 42 [1600/8883 (17.99%)]		Loss: 0.78040
Training Progress: 	Epoch 42 [1920/8883 (21.58%)]		Loss: 0.55332
Training Progress: 	Epoch 42 [2240/8883 (25.18%)]		Loss: 0.88712
Training Progress: 	Epoch 42 [2560/8883 (28.78%)]		Loss: 0.95558
Training Progress: 	Epoch 42 [2880/8883 (32.37%)]		Loss: 0.77638
Training Progress: 	Epoch 42 [3200/8883 (35.97%)]		Loss: 0.63490
Training Progress: 	Epoch 42 [3520/8883 (39.57%)]		Loss: 0.78417
Training Progress: 	Epoch 42 [3840/8883 (43.17%)]		Loss: 0.76615
Training Progress: 	Epoch 42 [4160/8883 (46.76%)]		Loss: 0.56213
Training Progress: 	Epoch 42 [4480/8883 (50.36%)]		Loss: 0.66654
Training Progress: 	Epoch 42 [4800/8883 (53.96%)]		Loss: 0.54957
Training Progress: 	Epoch 42 [5120/8883 (57.55%)]		Loss: 0.63908
Training Progress: 	Epoch 42 [5440/8883 (61.15%)]		Loss: 0.64084
Training Progress: 	Epoch 42 [5760/8883 (64.75%)]		Loss: 0.61356
Training Progress: 	Epoch 42 [6080/8883 (68.35%)]		Loss: 0.56699
Training Progress: 	Epoch 42 [6400/8883 (71.94%)]		Loss: 0.63260
Training Progress: 	Epoch 42 [6720/8883 (75.54%)]		Loss: 0.82137
Training Progress: 	Epoch 42 [7040/8883 (79.14%)]		Loss: 0.87892
Training Progress: 	Epoch 42 [7360/8883 (82.73%)]		Loss: 0.66915
Training Progress: 	Epoch 42 [7680/8883 (86.33%)]		Loss: 0.64834
Training Progress: 	Epoch 42 [8000/8883 (89.93%)]		Loss: 0.60839
Training Progress: 	Epoch 42 [8320/8883 (93.53%)]		Loss: 0.81019
Training Progress: 	Epoch 42 [8640/8883 (97.12%)]		Loss: 0.71966
	Train loss: 0.01842, Accuracy: 6503/8883 (73.00%)
	Validation loss: 0.00036, Accuracy: 1289/1692 (76.00%)
	Test loss: 0.00136, Accuracy: 531/1772 (29.00%)

Training Progress: 	Epoch 43 [0/8883 (0.00%)]		Loss: 0.59585
Training Progress: 	Epoch 43 [320/8883 (3.60%)]		Loss: 0.79473
Training Progress: 	Epoch 43 [640/8883 (7.19%)]		Loss: 0.52393
Training Progress: 	Epoch 43 [960/8883 (10.79%)]		Loss: 0.83093
Training Progress: 	Epoch 43 [1280/8883 (14.39%)]		Loss: 0.78995
Training Progress: 	Epoch 43 [1600/8883 (17.99%)]		Loss: 0.49403
Training Progress: 	Epoch 43 [1920/8883 (21.58%)]		Loss: 0.63807
Training Progress: 	Epoch 43 [2240/8883 (25.18%)]		Loss: 0.71934
Training Progress: 	Epoch 43 [2560/8883 (28.78%)]		Loss: 1.07503
Training Progress: 	Epoch 43 [2880/8883 (32.37%)]		Loss: 0.72481
Training Progress: 	Epoch 43 [3200/8883 (35.97%)]		Loss: 0.90617
Training Progress: 	Epoch 43 [3520/8883 (39.57%)]		Loss: 0.81947
Training Progress: 	Epoch 43 [3840/8883 (43.17%)]		Loss: 0.85677
Training Progress: 	Epoch 43 [4160/8883 (46.76%)]		Loss: 0.57554
Training Progress: 	Epoch 43 [4480/8883 (50.36%)]		Loss: 0.67865
Training Progress: 	Epoch 43 [4800/8883 (53.96%)]		Loss: 0.52330
Training Progress: 	Epoch 43 [5120/8883 (57.55%)]		Loss: 0.90129
Training Progress: 	Epoch 43 [5440/8883 (61.15%)]		Loss: 0.56072
Training Progress: 	Epoch 43 [5760/8883 (64.75%)]		Loss: 0.65723
Training Progress: 	Epoch 43 [6080/8883 (68.35%)]		Loss: 0.59274
Training Progress: 	Epoch 43 [6400/8883 (71.94%)]		Loss: 0.66575
Training Progress: 	Epoch 43 [6720/8883 (75.54%)]		Loss: 0.75885
Training Progress: 	Epoch 43 [7040/8883 (79.14%)]		Loss: 1.14871
Training Progress: 	Epoch 43 [7360/8883 (82.73%)]		Loss: 0.82382
Training Progress: 	Epoch 43 [7680/8883 (86.33%)]		Loss: 0.63173
Training Progress: 	Epoch 43 [8000/8883 (89.93%)]		Loss: 0.74093
Training Progress: 	Epoch 43 [8320/8883 (93.53%)]		Loss: 1.03659
Training Progress: 	Epoch 43 [8640/8883 (97.12%)]		Loss: 0.57774
	Train loss: 0.01749, Accuracy: 6614/8883 (74.00%)
	Validation loss: 0.00034, Accuracy: 1334/1692 (78.00%)
	Test loss: 0.00135, Accuracy: 503/1772 (28.00%)

Training Progress: 	Epoch 44 [0/8883 (0.00%)]		Loss: 0.61135
Training Progress: 	Epoch 44 [320/8883 (3.60%)]		Loss: 0.91730
Training Progress: 	Epoch 44 [640/8883 (7.19%)]		Loss: 0.59104
Training Progress: 	Epoch 44 [960/8883 (10.79%)]		Loss: 0.68294
Training Progress: 	Epoch 44 [1280/8883 (14.39%)]		Loss: 0.58409
Training Progress: 	Epoch 44 [1600/8883 (17.99%)]		Loss: 0.62667
Training Progress: 	Epoch 44 [1920/8883 (21.58%)]		Loss: 0.62571
Training Progress: 	Epoch 44 [2240/8883 (25.18%)]		Loss: 0.66269
Training Progress: 	Epoch 44 [2560/8883 (28.78%)]		Loss: 0.84550
Training Progress: 	Epoch 44 [2880/8883 (32.37%)]		Loss: 0.83807
Training Progress: 	Epoch 44 [3200/8883 (35.97%)]		Loss: 0.91587
Training Progress: 	Epoch 44 [3520/8883 (39.57%)]		Loss: 0.91275
Training Progress: 	Epoch 44 [3840/8883 (43.17%)]		Loss: 0.82671
Training Progress: 	Epoch 44 [4160/8883 (46.76%)]		Loss: 0.68423
Training Progress: 	Epoch 44 [4480/8883 (50.36%)]		Loss: 0.55654
Training Progress: 	Epoch 44 [4800/8883 (53.96%)]		Loss: 0.65588
Training Progress: 	Epoch 44 [5120/8883 (57.55%)]		Loss: 0.60556
Training Progress: 	Epoch 44 [5440/8883 (61.15%)]		Loss: 0.60851
Training Progress: 	Epoch 44 [5760/8883 (64.75%)]		Loss: 0.71653
Training Progress: 	Epoch 44 [6080/8883 (68.35%)]		Loss: 0.62301
Training Progress: 	Epoch 44 [6400/8883 (71.94%)]		Loss: 0.60651
Training Progress: 	Epoch 44 [6720/8883 (75.54%)]		Loss: 0.72399
Training Progress: 	Epoch 44 [7040/8883 (79.14%)]		Loss: 0.82418
Training Progress: 	Epoch 44 [7360/8883 (82.73%)]		Loss: 0.62233
Training Progress: 	Epoch 44 [7680/8883 (86.33%)]		Loss: 0.91303
Training Progress: 	Epoch 44 [8000/8883 (89.93%)]		Loss: 0.67875
Training Progress: 	Epoch 44 [8320/8883 (93.53%)]		Loss: 0.91387
Training Progress: 	Epoch 44 [8640/8883 (97.12%)]		Loss: 0.81113
	Train loss: 0.01833, Accuracy: 6487/8883 (73.00%)
	Validation loss: 0.00037, Accuracy: 1306/1692 (77.00%)
	Test loss: 0.00140, Accuracy: 522/1772 (29.00%)

Training Progress: 	Epoch 45 [0/8883 (0.00%)]		Loss: 0.64103
Training Progress: 	Epoch 45 [320/8883 (3.60%)]		Loss: 0.80904
Training Progress: 	Epoch 45 [640/8883 (7.19%)]		Loss: 0.59945
Training Progress: 	Epoch 45 [960/8883 (10.79%)]		Loss: 0.64755
Training Progress: 	Epoch 45 [1280/8883 (14.39%)]		Loss: 0.64869
Training Progress: 	Epoch 45 [1600/8883 (17.99%)]		Loss: 0.67492
Training Progress: 	Epoch 45 [1920/8883 (21.58%)]		Loss: 0.58386
Training Progress: 	Epoch 45 [2240/8883 (25.18%)]		Loss: 0.55372
Training Progress: 	Epoch 45 [2560/8883 (28.78%)]		Loss: 1.05770
Training Progress: 	Epoch 45 [2880/8883 (32.37%)]		Loss: 0.72046
Training Progress: 	Epoch 45 [3200/8883 (35.97%)]		Loss: 0.59347
Training Progress: 	Epoch 45 [3520/8883 (39.57%)]		Loss: 0.67998
Training Progress: 	Epoch 45 [3840/8883 (43.17%)]		Loss: 0.83554
Training Progress: 	Epoch 45 [4160/8883 (46.76%)]		Loss: 0.51333
Training Progress: 	Epoch 45 [4480/8883 (50.36%)]		Loss: 0.50345
Training Progress: 	Epoch 45 [4800/8883 (53.96%)]		Loss: 0.36359
Training Progress: 	Epoch 45 [5120/8883 (57.55%)]		Loss: 0.68301
Training Progress: 	Epoch 45 [5440/8883 (61.15%)]		Loss: 1.08194
Training Progress: 	Epoch 45 [5760/8883 (64.75%)]		Loss: 0.59396
Training Progress: 	Epoch 45 [6080/8883 (68.35%)]		Loss: 0.60322
Training Progress: 	Epoch 45 [6400/8883 (71.94%)]		Loss: 0.68760
Training Progress: 	Epoch 45 [6720/8883 (75.54%)]		Loss: 0.62679
Training Progress: 	Epoch 45 [7040/8883 (79.14%)]		Loss: 0.88827
Training Progress: 	Epoch 45 [7360/8883 (82.73%)]		Loss: 0.64268
Training Progress: 	Epoch 45 [7680/8883 (86.33%)]		Loss: 0.65082
Training Progress: 	Epoch 45 [8000/8883 (89.93%)]		Loss: 0.84238
Training Progress: 	Epoch 45 [8320/8883 (93.53%)]		Loss: 0.78455
Training Progress: 	Epoch 45 [8640/8883 (97.12%)]		Loss: 0.78388
	Train loss: 0.01687, Accuracy: 6650/8883 (74.00%)
	Validation loss: 0.00033, Accuracy: 1331/1692 (78.00%)
	Test loss: 0.00138, Accuracy: 545/1772 (30.00%)

Training Progress: 	Epoch 46 [0/8883 (0.00%)]		Loss: 0.81581
Training Progress: 	Epoch 46 [320/8883 (3.60%)]		Loss: 0.91983
Training Progress: 	Epoch 46 [640/8883 (7.19%)]		Loss: 0.47805
Training Progress: 	Epoch 46 [960/8883 (10.79%)]		Loss: 0.58924
Training Progress: 	Epoch 46 [1280/8883 (14.39%)]		Loss: 0.81629
Training Progress: 	Epoch 46 [1600/8883 (17.99%)]		Loss: 0.90601
Training Progress: 	Epoch 46 [1920/8883 (21.58%)]		Loss: 0.56435
Training Progress: 	Epoch 46 [2240/8883 (25.18%)]		Loss: 0.69696
Training Progress: 	Epoch 46 [2560/8883 (28.78%)]		Loss: 0.96204
Training Progress: 	Epoch 46 [2880/8883 (32.37%)]		Loss: 0.80272
Training Progress: 	Epoch 46 [3200/8883 (35.97%)]		Loss: 0.69147
Training Progress: 	Epoch 46 [3520/8883 (39.57%)]		Loss: 0.83044
Training Progress: 	Epoch 46 [3840/8883 (43.17%)]		Loss: 0.82587
Training Progress: 	Epoch 46 [4160/8883 (46.76%)]		Loss: 0.43483
Training Progress: 	Epoch 46 [4480/8883 (50.36%)]		Loss: 0.72330
Training Progress: 	Epoch 46 [4800/8883 (53.96%)]		Loss: 0.58017
Training Progress: 	Epoch 46 [5120/8883 (57.55%)]		Loss: 0.56644
Training Progress: 	Epoch 46 [5440/8883 (61.15%)]		Loss: 0.62122
Training Progress: 	Epoch 46 [5760/8883 (64.75%)]		Loss: 0.72932
Training Progress: 	Epoch 46 [6080/8883 (68.35%)]		Loss: 0.69885
Training Progress: 	Epoch 46 [6400/8883 (71.94%)]		Loss: 0.76972
Training Progress: 	Epoch 46 [6720/8883 (75.54%)]		Loss: 0.70125
Training Progress: 	Epoch 46 [7040/8883 (79.14%)]		Loss: 0.74121
Training Progress: 	Epoch 46 [7360/8883 (82.73%)]		Loss: 0.74931
Training Progress: 	Epoch 46 [7680/8883 (86.33%)]		Loss: 0.72818
Training Progress: 	Epoch 46 [8000/8883 (89.93%)]		Loss: 0.55327
Training Progress: 	Epoch 46 [8320/8883 (93.53%)]		Loss: 0.89024
Training Progress: 	Epoch 46 [8640/8883 (97.12%)]		Loss: 0.74168
	Train loss: 0.01673, Accuracy: 6687/8883 (75.00%)
	Validation loss: 0.00033, Accuracy: 1343/1692 (79.00%)
	Test loss: 0.00137, Accuracy: 536/1772 (30.00%)

Training Progress: 	Epoch 47 [0/8883 (0.00%)]		Loss: 0.79129
Training Progress: 	Epoch 47 [320/8883 (3.60%)]		Loss: 0.75602
Training Progress: 	Epoch 47 [640/8883 (7.19%)]		Loss: 0.64217
Training Progress: 	Epoch 47 [960/8883 (10.79%)]		Loss: 0.71545
Training Progress: 	Epoch 47 [1280/8883 (14.39%)]		Loss: 0.63425
Training Progress: 	Epoch 47 [1600/8883 (17.99%)]		Loss: 0.50295
Training Progress: 	Epoch 47 [1920/8883 (21.58%)]		Loss: 0.51061
Training Progress: 	Epoch 47 [2240/8883 (25.18%)]		Loss: 0.77862
Training Progress: 	Epoch 47 [2560/8883 (28.78%)]		Loss: 0.80617
Training Progress: 	Epoch 47 [2880/8883 (32.37%)]		Loss: 0.55249
Training Progress: 	Epoch 47 [3200/8883 (35.97%)]		Loss: 0.81854
Training Progress: 	Epoch 47 [3520/8883 (39.57%)]		Loss: 0.71119
Training Progress: 	Epoch 47 [3840/8883 (43.17%)]		Loss: 0.62694
